file,param,F1,F2,F3,error,file_name,id,group,label,max_formant,speaker_num,optimized,word,stress,dur,pre_word,fol_word,pre_seg,fol_seg,abs_pre_seg,abs_fol_seg,context
/Users/stellatakvoryan/Documents/ASC/FAVE files/boat-SO_param.csv,4,1.7783403924553145,-2.190369133867886,24.159942898953663,0.0010764549906473,boat-SO,0-0-0-1,group_0,ow,3717.948717948718,1,2,boat,1,0.13,#,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/boat-W3_param.csv,0,350.2403289990968,661.9525902704016,1183.5944025037377,0.00245581400647261,boat-W3,0-0-1-1,group_0,ow,3717.948717948718,1,2,boat,1,0.12,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/boat-W3_param.csv,1,18.09917190805526,32.09298207550799,-1.4006683614166155,0.00245581400647261,boat-W3,0-0-1-1,group_0,ow,3717.948717948718,1,2,boat,1,0.12,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/boat-W3_param.csv,2,-7.3384499442533055,1.0768947774036195,-6.601789466412466,0.00245581400647261,boat-W3,0-0-1-1,group_0,ow,3717.948717948718,1,2,boat,1,0.12,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/boat-W3_param.csv,3,-0.3282163184900132,-0.8135168450464477,22.8038104857278,0.00245581400647261,boat-W3,0-0-1-1,group_0,ow,3717.948717948718,1,2,boat,1,0.12,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/boat-W3_param.csv,4,-1.1373000526785233,3.579233944956531,-13.613691441050992,0.00245581400647261,boat-W3,0-0-1-1,group_0,ow,3717.948717948718,1,2,boat,1,0.12,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/boat-W6_param.csv,0,343.6721143986574,761.7324842551185,1849.9298745419285,1.4835544321188e-4,boat-W6,0-0-1-1,group_0,ow,4615.384615384615,1,2,boat,1,0.14999999999999997,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/boat-W6_param.csv,1,52.466257784302,60.720873152651016,4.197477250998269,1.4835544321188e-4,boat-W6,0-0-1-1,group_0,ow,4615.384615384615,1,2,boat,1,0.14999999999999997,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/boat-W6_param.csv,2,-7.39282383374792,-11.365967378491504,-4.670584250120373,1.4835544321188e-4,boat-W6,0-0-1-1,group_0,ow,4615.384615384615,1,2,boat,1,0.14999999999999997,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/boat-W6_param.csv,3,2.249648369038976,3.243885146143819,5.246701735113676,1.4835544321188e-4,boat-W6,0-0-1-1,group_0,ow,4615.384615384615,1,2,boat,1,0.14999999999999997,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/boat-W6_param.csv,4,-3.068073912425233,-1.821248621654572,-4.019647605074511,1.4835544321188e-4,boat-W6,0-0-1-1,group_0,ow,4615.384615384615,1,2,boat,1,0.14999999999999997,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/boat-W9_param.csv,0,375.2508851197365,769.1819285049116,1532.7767150997013,9.026922498364e-5,boat-W9,0-0-1-1,group_0,ow,4435.897435897436,1,2,boat,1,0.13,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/boat-W9_param.csv,1,25.99210403047608,45.50671376329483,17.459077908057974,9.026922498364e-5,boat-W9,0-0-1-1,group_0,ow,4435.897435897436,1,2,boat,1,0.13,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/boat-W9_param.csv,2,-10.938758836647684,-1.3650780613952698,-3.752806791709612,9.026922498364e-5,boat-W9,0-0-1-1,group_0,ow,4435.897435897436,1,2,boat,1,0.13,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/boat-W9_param.csv,3,-0.1652377769305328,4.451786483071616,3.18115888773508,9.026922498364e-5,boat-W9,0-0-1-1,group_0,ow,4435.897435897436,1,2,boat,1,0.13,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/boat-W9_param.csv,4,-1.067903084958638,2.0771397253246326,-2.262449617793951,9.026922498364e-5,boat-W9,0-0-1-1,group_0,ow,4435.897435897436,1,2,boat,1,0.13,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/boot-AC_param.csv,0,305.7712764845451,995.1876159952524,1443.053344315521,7.4870745563598e-4,boot-AC,0-0-0-1,group_0,uw,4076.923076923077,1,2,boot,1,0.19,#,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/boot-AC_param.csv,1,43.704968831194584,5.396806268343389,23.04421304831978,7.4870745563598e-4,boot-AC,0-0-0-1,group_0,uw,4076.923076923077,1,2,boot,1,0.19,#,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/boot-AC_param.csv,2,-4.013094747127714,-41.89275100129768,-10.205737379016009,7.4870745563598e-4,boot-AC,0-0-0-1,group_0,uw,4076.923076923077,1,2,boot,1,0.19,#,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/boot-AC_param.csv,3,-2.503816414856462,0.485201038145275,-4.283188886857811,7.4870745563598e-4,boot-AC,0-0-0-1,group_0,uw,4076.923076923077,1,2,boot,1,0.19,#,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/boot-AC_param.csv,4,-1.5776293047487413,-2.9352049720339997,4.2850403965872434,7.4870745563598e-4,boot-AC,0-0-0-1,group_0,uw,4076.923076923077,1,2,boot,1,0.19,#,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/boot-KL_param.csv,0,279.33830697879904,1182.1962311044506,1600.6196898115495,2.9148171012345e-4,boot-KL,0-0-0-1,group_0,uw,4076.923076923077,1,2,boot,1,0.2,#,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/boot-KL_param.csv,1,47.05526059602272,-19.44247852423646,70.20507669642045,2.9148171012345e-4,boot-KL,0-0-0-1,group_0,uw,4076.923076923077,1,2,boot,1,0.2,#,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/boot-KL_param.csv,2,1.1976925395183793,-57.6630135790015,-9.908159474365014,2.9148171012345e-4,boot-KL,0-0-0-1,group_0,uw,4076.923076923077,1,2,boot,1,0.2,#,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/boot-KL_param.csv,3,-0.6097436645950862,14.242775459191016,-3.2312363222878737,2.9148171012345e-4,boot-KL,0-0-0-1,group_0,uw,4076.923076923077,1,2,boot,1,0.2,#,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/boot-KL_param.csv,4,-6.389496882458205,-12.126303769187992,1.869148766949827,2.9148171012345e-4,boot-KL,0-0-0-1,group_0,uw,4076.923076923077,1,2,boot,1,0.2,#,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/boot-SO_param.csv,0,230.79273305464528,1019.6670380258648,1542.510193918832,6.4466113761738e-4,boot-SO,0-0-0-1,group_0,uw,3717.948717948718,1,2,boot,1,0.15,#,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/boot-SO_param.csv,1,10.61683909136384,53.781445291246776,13.421380179649736,6.4466113761738e-4,boot-SO,0-0-0-1,group_0,uw,3717.948717948718,1,2,boot,1,0.15,#,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/boot-SO_param.csv,2,1.2697642921314027,-10.71360919410204,-5.089439594574138,6.4466113761738e-4,boot-SO,0-0-0-1,group_0,uw,3717.948717948718,1,2,boot,1,0.15,#,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/boot-SO_param.csv,3,5.687685455201785,5.0634309578498105,-0.6461896218171757,6.4466113761738e-4,boot-SO,0-0-0-1,group_0,uw,3717.948717948718,1,2,boot,1,0.15,#,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/boot-SO_param.csv,4,-4.764152174417726,-3.766321255563553,-0.03273770334649534,6.4466113761738e-4,boot-SO,0-0-0-1,group_0,uw,3717.948717948718,1,2,boot,1,0.15,#,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/boot-W3_param.csv,0,223.43903733171567,717.7826687563843,1503.8363917464578,7.1903032571254e-4,boot-W3,0-0-1-1,group_0,uw,3538.4615384615386,1,2,boot,1,0.12,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/boot-W3_param.csv,1,4.467457214409374,8.157086612366815,-29.74383420205972,7.1903032571254e-4,boot-W3,0-0-1-1,group_0,uw,3538.4615384615386,1,2,boot,1,0.12,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/boot-W3_param.csv,2,3.3130136398645837,31.54076018159208,-8.859212218256367,7.1903032571254e-4,boot-W3,0-0-1-1,group_0,uw,3538.4615384615386,1,2,boot,1,0.12,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/boot-W3_param.csv,3,-0.6477785722220184,-4.875257422351803,-11.220873239549771,7.1903032571254e-4,boot-W3,0-0-1-1,group_0,uw,3538.4615384615386,1,2,boot,1,0.12,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/boot-W3_param.csv,4,0.8118768283316672,0.5523510628953651,-21.039280011358287,7.1903032571254e-4,boot-W3,0-0-1-1,group_0,uw,3538.4615384615386,1,2,boot,1,0.12,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/boot-W6_param.csv,0,223.29529090920155,678.1327177027075,1616.6540849350029,7.4217664529252e-4,boot-W6,0-0-1-1,group_0,uw,4435.897435897436,1,1,boot,1,0.15000000000000002,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/boot-W6_param.csv,1,11.770510663613209,0.01274612147106858,16.176327108211414,7.4217664529252e-4,boot-W6,0-0-1-1,group_0,uw,4435.897435897436,1,1,boot,1,0.15000000000000002,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/boot-W6_param.csv,2,13.018569653764832,49.179295098868,15.403721414638571,7.4217664529252e-4,boot-W6,0-0-1-1,group_0,uw,4435.897435897436,1,1,boot,1,0.15000000000000002,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/boot-W6_param.csv,3,-2.5405220573503886,-6.172956039580369,-11.188886726599348,7.4217664529252e-4,boot-W6,0-0-1-1,group_0,uw,4435.897435897436,1,1,boot,1,0.15000000000000002,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/boot-W6_param.csv,4,0.8104573301450159,11.745402075846998,-6.807961444085846,7.4217664529252e-4,boot-W6,0-0-1-1,group_0,uw,4435.897435897436,1,1,boot,1,0.15000000000000002,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/boot-W9_param.csv,0,239.50368922272628,922.95753392183,1398.2877331554344,2.7166026844868e-4,boot-W9,0-0-1-1,group_0,uw,4256.410256410256,1,2,boot,1,0.15000000000000002,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/boot-W9_param.csv,1,12.3161016776127,19.298062155423107,-7.957938339017155,2.7166026844868e-4,boot-W9,0-0-1-1,group_0,uw,4256.410256410256,1,2,boot,1,0.15000000000000002,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/boot-W9_param.csv,2,0.695359876347229,9.737401211884215,-0.07199667937901924,2.7166026844868e-4,boot-W9,0-0-1-1,group_0,uw,4256.410256410256,1,2,boot,1,0.15000000000000002,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/boot-W9_param.csv,3,1.4791619814187815,-11.636725803638884,-1.436243334744054,2.7166026844868e-4,boot-W9,0-0-1-1,group_0,uw,4256.410256410256,1,2,boot,1,0.15000000000000002,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/boot-W9_param.csv,4,-1.3503718421989308,3.53889647393013,1.4106600984009434,2.7166026844868e-4,boot-W9,0-0-1-1,group_0,uw,4256.410256410256,1,2,boot,1,0.15000000000000002,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bought-AC_param.csv,0,464.7460315778015,721.2258500999009,1834.4886993535536,0.00299961178869822,bought-AC,0-0-0-1,group_0,o,4435.897435897436,1,2,bought,1,0.21,#,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bought-AC_param.csv,1,4.962410933755706,11.38971542309962,119.74616697525964,0.00299961178869822,bought-AC,0-0-0-1,group_0,o,4435.897435897436,1,2,bought,1,0.21,#,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bought-AC_param.csv,2,-3.8992640841968633,1.6063274951678443,-79.76013090739966,0.00299961178869822,bought-AC,0-0-0-1,group_0,o,4435.897435897436,1,2,bought,1,0.21,#,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bought-AC_param.csv,3,-2.6486650702247303,-12.084302125936594,35.76846310592526,0.00299961178869822,bought-AC,0-0-0-1,group_0,o,4435.897435897436,1,2,bought,1,0.21,#,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bought-AC_param.csv,4,1.8693494539464777,8.917651442186715,16.77990408337782,0.00299961178869822,bought-AC,0-0-0-1,group_0,o,4435.897435897436,1,2,bought,1,0.21,#,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bought-KL_param.csv,0,428.7816524234333,631.8668679648665,1934.8006702289408,7.5362037096787e-4,bought-KL,0-0-1-1,group_0,o,5512.820512820513,1,2,bought,1,0.21,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bought-KL_param.csv,1,-21.89366364404704,-48.77588173894204,0.37543863968253655,7.5362037096787e-4,bought-KL,0-0-1-1,group_0,o,5512.820512820513,1,2,bought,1,0.21,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bought-KL_param.csv,2,4.594427311493585,26.345630533464345,-22.741579207163745,7.5362037096787e-4,bought-KL,0-0-1-1,group_0,o,5512.820512820513,1,2,bought,1,0.21,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bought-KL_param.csv,3,-16.32154397857798,-28.702795647191117,3.0693860183927004,7.5362037096787e-4,bought-KL,0-0-1-1,group_0,o,5512.820512820513,1,2,bought,1,0.21,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bought-KL_param.csv,4,-4.91373663559876,9.842827955153613,-6.587675207831682,7.5362037096787e-4,bought-KL,0-0-1-1,group_0,o,5512.820512820513,1,2,bought,1,0.21,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bought-SO_param.csv,0,483.3807393840139,813.750892718551,1846.261211932911,1.1853465981835e-4,bought-SO,0-0-1-1,group_0,o,4076.923076923077,1,2,bought,1,0.16000000000000003,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bought-SO_param.csv,1,-10.823835324411734,-47.01707942183096,-6.683550556518295,1.1853465981835e-4,bought-SO,0-0-1-1,group_0,o,4076.923076923077,1,2,bought,1,0.16000000000000003,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bought-SO_param.csv,2,0.7455345001634144,8.642773123969596,-44.94465590637189,1.1853465981835e-4,bought-SO,0-0-1-1,group_0,o,4076.923076923077,1,2,bought,1,0.16000000000000003,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bought-SO_param.csv,3,-3.480548877297724,-9.13817252461655,8.944996285110022,1.1853465981835e-4,bought-SO,0-0-1-1,group_0,o,4076.923076923077,1,2,bought,1,0.16000000000000003,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bought-SO_param.csv,4,0.8520246726300628,3.946837684301187,-9.757264995968413,1.1853465981835e-4,bought-SO,0-0-1-1,group_0,o,4076.923076923077,1,2,bought,1,0.16000000000000003,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bought-W3_param.csv,0,420.1547407755288,691.5387620390453,1842.8541662037237,3.2815923444151e-4,bought-W3,0-0-1-1,group_0,o,5512.820512820513,1,1,bought,1,0.13999999999999996,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bought-W3_param.csv,1,-27.574310839242525,-39.96163234996452,-13.085235834089548,3.2815923444151e-4,bought-W3,0-0-1-1,group_0,o,5512.820512820513,1,1,bought,1,0.13999999999999996,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bought-W3_param.csv,2,7.640085978762573,22.414689796990853,-0.18464461267849933,3.2815923444151e-4,bought-W3,0-0-1-1,group_0,o,5512.820512820513,1,1,bought,1,0.13999999999999996,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bought-W3_param.csv,3,0.5135963205455446,-6.966056985651317,1.8965055552222825,3.2815923444151e-4,bought-W3,0-0-1-1,group_0,o,5512.820512820513,1,1,bought,1,0.13999999999999996,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bought-W3_param.csv,4,-7.316237140294052,5.403363469885126,-4.143500531591901,3.2815923444151e-4,bought-W3,0-0-1-1,group_0,o,5512.820512820513,1,1,bought,1,0.13999999999999996,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bought-W6_param.csv,0,575.2167108831864,826.6728170640088,1956.9864979313704,3.6594380896133e-4,bought-W6,0-0-1-1,group_0,o,4794.871794871795,1,2,bought,1,0.16999999999999998,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bought-W6_param.csv,1,-17.164945139322818,-33.91052804306441,35.36957018770349,3.6594380896133e-4,bought-W6,0-0-1-1,group_0,o,4794.871794871795,1,2,bought,1,0.16999999999999998,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bought-W6_param.csv,2,-3.628032022433262,2.236965040008123,-22.575345024297192,3.6594380896133e-4,bought-W6,0-0-1-1,group_0,o,4794.871794871795,1,2,bought,1,0.16999999999999998,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bought-W6_param.csv,3,-2.961491516601849,-7.2390239507645155,4.912411863904598,3.6594380896133e-4,bought-W6,0-0-1-1,group_0,o,4794.871794871795,1,2,bought,1,0.16999999999999998,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bought-W6_param.csv,4,0.4923503322893476,2.0411044695269536,-12.683571738432844,3.6594380896133e-4,bought-W6,0-0-1-1,group_0,o,4794.871794871795,1,2,bought,1,0.16999999999999998,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bought-W9_param.csv,0,431.62673357520487,750.1613646106402,1302.911045959276,0.00140260811315135,bought-W9,0-0-1-1,group_0,o,3717.948717948718,1,2,bought,1,0.16999999999999998,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bought-W9_param.csv,1,-17.910636514336066,-64.71793019763626,97.1565268278541,0.00140260811315135,bought-W9,0-0-1-1,group_0,o,3717.948717948718,1,2,bought,1,0.16999999999999998,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bought-W9_param.csv,2,-9.206312638959457,34.587118473515396,-36.35860726806818,0.00140260811315135,bought-W9,0-0-1-1,group_0,o,3717.948717948718,1,2,bought,1,0.16999999999999998,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bought-W9_param.csv,3,-0.3988315478378772,-19.273431504353905,-29.455769180888364,0.00140260811315135,bought-W9,0-0-1-1,group_0,o,3717.948717948718,1,2,bought,1,0.16999999999999998,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bought-W9_param.csv,4,-2.3503946858711595,12.093243812488288,11.175407758993137,0.00140260811315135,bought-W9,0-0-1-1,group_0,o,3717.948717948718,1,2,bought,1,0.16999999999999998,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/but-AC_param.csv,0,418.8844053470219,878.3410649720483,1617.0823942480577,0.00116560864438664,but-AC,0-0-0-1,group_0,ʌ,4076.923076923077,1,2,but,1,0.15,#,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/but-AC_param.csv,1,-7.683693917311354,-23.493712800910576,117.5081453355281,0.00116560864438664,but-AC,0-0-0-1,group_0,ʌ,4076.923076923077,1,2,but,1,0.15,#,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/but-AC_param.csv,2,-6.852202181399656,10.984338253878008,-106.44127103858555,0.00116560864438664,but-AC,0-0-0-1,group_0,ʌ,4076.923076923077,1,2,but,1,0.15,#,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/but-AC_param.csv,3,-4.648385392169327,-3.959280426616093,27.5330412508783,0.00116560864438664,but-AC,0-0-0-1,group_0,ʌ,4076.923076923077,1,2,but,1,0.15,#,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/but-AC_param.csv,4,-4.120097404428428,2.369760656659355,22.62161266577331,0.00116560864438664,but-AC,0-0-0-1,group_0,ʌ,4076.923076923077,1,2,but,1,0.15,#,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/but-KL_param.csv,0,364.5060547837797,958.8125552264368,1747.0211307254424,2.059563823151e-4,but-KL,0-0-1-1,group_0,ʌ,4076.923076923077,1,2,but,1,0.16999999999999998,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/but-KL_param.csv,1,-1.045066629704925,-59.17144014486803,17.10564007855062,2.059563823151e-4,but-KL,0-0-1-1,group_0,ʌ,4076.923076923077,1,2,but,1,0.16999999999999998,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/but-KL_param.csv,2,-0.4514649283564891,2.101971781951882,-13.131597475944062,2.059563823151e-4,but-KL,0-0-1-1,group_0,ʌ,4076.923076923077,1,2,but,1,0.16999999999999998,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/but-KL_param.csv,3,1.4750154395029589,-7.346084104959078,-3.346252948543108,2.059563823151e-4,but-KL,0-0-1-1,group_0,ʌ,4076.923076923077,1,2,but,1,0.16999999999999998,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/but-KL_param.csv,4,-1.2433536466033293,1.842020158235608,-2.1864465904358577,2.059563823151e-4,but-KL,0-0-1-1,group_0,ʌ,4076.923076923077,1,2,but,1,0.16999999999999998,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/but-SO_param.csv,0,442.2916842658292,972.3392492935056,1811.254472287849,7.714782057267e-5,but-SO,0-0-0-1,group_0,ʌ,4076.923076923077,1,2,but,1,0.11,#,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/but-SO_param.csv,1,3.969197510635938,-66.91233387040145,10.92485077492702,7.714782057267e-5,but-SO,0-0-0-1,group_0,ʌ,4076.923076923077,1,2,but,1,0.11,#,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/but-SO_param.csv,2,-13.413949869183394,7.9938136251383165,-12.583485631560333,7.714782057267e-5,but-SO,0-0-0-1,group_0,ʌ,4076.923076923077,1,2,but,1,0.11,#,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/but-SO_param.csv,3,1.9634020772969305,-9.081558673702885,-2.3094247792392126,7.714782057267e-5,but-SO,0-0-0-1,group_0,ʌ,4076.923076923077,1,2,but,1,0.11,#,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/but-SO_param.csv,4,-1.1457632675599736,3.8360040248947858,-1.6840654369530346,7.714782057267e-5,but-SO,0-0-0-1,group_0,ʌ,4076.923076923077,1,2,but,1,0.11,#,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/but-W3_param.csv,0,461.11776913462165,833.730018349763,1836.0935088162512,5.125767737349e-5,but-W3,0-0-1-1,group_0,ʌ,4794.871794871795,1,2,but,1,0.08000000000000002,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/but-W3_param.csv,1,-14.72177962755799,-35.60339805375681,-10.004725752031362,5.125767737349e-5,but-W3,0-0-1-1,group_0,ʌ,4794.871794871795,1,2,but,1,0.08000000000000002,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/but-W3_param.csv,2,-3.3026892162882286,7.360403509717552,-1.100552255621532,5.125767737349e-5,but-W3,0-0-1-1,group_0,ʌ,4794.871794871795,1,2,but,1,0.08000000000000002,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/but-W3_param.csv,3,1.9636438479392877,-2.654051990668437,-1.7457169283777412,5.125767737349e-5,but-W3,0-0-1-1,group_0,ʌ,4794.871794871795,1,2,but,1,0.08000000000000002,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/but-W3_param.csv,4,-0.5837785597700246,2.4516662149539856,-6.840742613972398,5.125767737349e-5,but-W3,0-0-1-1,group_0,ʌ,4794.871794871795,1,2,but,1,0.08000000000000002,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/but-W6_param.csv,0,477.0241492498086,926.4900056396514,1982.006672986467,4.4240721569137e-4,but-W6,0-0-1-1,group_0,ʌ,5153.846153846154,1,1,but,1,0.14,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/but-W6_param.csv,1,-8.994241979893653,-68.01488037040485,1.035471986071544,4.4240721569137e-4,but-W6,0-0-1-1,group_0,ʌ,5153.846153846154,1,1,but,1,0.14,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/but-W6_param.csv,2,-12.8704862329501,11.388275824107982,-46.13407672247033,4.4240721569137e-4,but-W6,0-0-1-1,group_0,ʌ,5153.846153846154,1,1,but,1,0.14,NA,NA,B,T,B,TRUE,internal
